,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population
2444,Mountrail,Mountrail,Mountrail County,38061,ND,North Dakota,48.2013,-102.3557,9648
2445,McCormick,McCormick,McCormick County,45065,SC,South Carolina,33.8995,-82.3099,9612
2446,Wilkes,Wilkes,Wilkes County,13317,GA,Georgia,33.7819,-82.7432,9610
2447,Humboldt,Humboldt,Humboldt County,19091,IA,Iowa,42.7765,-94.2072,9606
2448,Yellow Medicine,Yellow Medicine,Yellow Medicine County,27173,MN,Minnesota,44.7162,-95.8684,9569
2449,Iron,Iron,Iron County,29093,MO,Missouri,37.5552,-90.7734,9538
2450,Latimer,Latimer,Latimer County,40077,OK,Oklahoma,34.876,-95.2504,9537
2451,Cheyenne,Cheyenne,Cheyenne County,31033,NE,Nebraska,41.2198,-102.995,9489
2452,Irwin,Irwin,Irwin County,13155,GA,Georgia,31.6022,-83.2764,9487
2453,Brown,Brown,Brown County,20013,KS,Kansas,39.8265,-95.5642,9486
2454,Greenlee,Greenlee,Greenlee County,4011,AZ,Arizona,33.2152,-109.2402,9483
2455,Howard,Howard,Howard County,19089,IA,Iowa,43.3568,-92.3172,9479
2456,Beaverhead,Beaverhead,Beaverhead County,30001,MT,Montana,45.1327,-112.8988,9469
2457,Nowata,Nowata,Nowata County,40105,OK,Oklahoma,36.7985,-95.6174,9460
2458,Brewster,Brewster,Brewster County,48043,TX,Texas,29.8119,-103.2517,9454
2459,Rice,Rice,Rice County,20159,KS,Kansas,38.3472,-98.201,9441
2460,Deer Lodge,Deer Lodge,Deer Lodge County,30023,MT,Montana,46.0608,-113.0678,9435
2461,Clear Creek,Clear Creek,Clear Creek County,8019,CO,Colorado,39.6891,-105.6444,9403
2462,Chattahoochee,Chattahoochee,Chattahoochee County,13053,GA,Georgia,32.347,-84.787,9402
2463,Hamilton,Hamilton,Hamilton County,31081,NE,Nebraska,40.873,-98.0229,9400
2464,Pipestone,Pipestone,Pipestone County,27117,MN,Minnesota,44.023,-96.2587,9380
2465,Todd,Todd,Todd County,46121,SD,South Dakota,43.1934,-100.7184,9353
2466,Emmet,Emmet,Emmet County,19063,IA,Iowa,43.3781,-94.6785,9349
2467,Somervell,Somervell,Somervell County,48425,TX,Texas,32.2222,-97.7746,9337
2468,St. Clair,St. Clair,St. Clair County,29185,MO,Missouri,38.0372,-93.776,9330
2469,Charles Mix,Charles Mix,Charles Mix County,46023,SD,South Dakota,43.2079,-98.5879,9302
2470,Clinton,Clinton,Clinton County,21053,KY,Kentucky,36.7274,-85.1362,9295
2471,Jasper,Jasper,Jasper County,17079,IL,Illinois,39.0101,-88.1538,9295
2472,Jones,Jones,Jones County,37103,NC,North Carolina,35.0217,-77.3552,9263
2473,Montmorency,Montmorency,Montmorency County,26119,MI,Michigan,45.0276,-84.1272,9261
2474,Stephens,Stephens,Stephens County,48429,TX,Texas,32.7359,-98.8362,9260
2475,Forest,Forest,Forest County,55041,WI,Wisconsin,45.6673,-88.7704,9239
2476,Johnson,Johnson,Johnson County,13167,GA,Georgia,32.7015,-82.6601,9225
2477,Pratt,Pratt,Pratt County,20151,KS,Kansas,37.6477,-98.7396,9175
2478,McLean,McLean,McLean County,21149,KY,Kentucky,37.5292,-87.2636,9173
2479,Seminole,Seminole,Seminole County,13253,GA,Georgia,30.9388,-84.8688,9117
2480,Davis,Davis,Davis County,19051,IA,Iowa,40.7477,-92.4097,9093
2481,Hancock,Hancock,Hancock County,21091,KY,Kentucky,37.8415,-86.7779,9058
2482,Claiborne,Claiborne,Claiborne County,28021,MS,Mississippi,31.9737,-90.9118,9044
2483,Marshall,Marshall,Marshall County,27089,MN,Minnesota,48.3581,-96.3685,9017
2484,Cloud,Cloud,Cloud County,20029,KS,Kansas,39.4803,-97.6493,9008
2485,Terrell,Terrell,Terrell County,13273,GA,Georgia,31.777,-84.437,9004
2486,Cuming,Cuming,Cuming County,31039,NE,Nebraska,41.9164,-96.7874,9000
2487,White Pine,White Pine,White Pine County,32033,NV,Nevada,39.4422,-114.9016,8997
2488,Livingston,Livingston,Livingston County,21139,KY,Kentucky,37.2096,-88.3537,8980
2489,Kemper,Kemper,Kemper County,28069,MS,Mississippi,32.7546,-88.6412,8980
2490,Crittenden,Crittenden,Crittenden County,21055,KY,Kentucky,37.3527,-88.0972,8979
2491,Stillwater,Stillwater,Stillwater County,30095,MT,Montana,45.6691,-109.3952,8978
2492,Richmond,Richmond,Richmond County,51159,VA,Virginia,37.9426,-76.7252,8968
2493,Phelps,Phelps,Phelps County,31137,NE,Nebraska,40.5111,-99.4145,8966
2494,Mitchell,Mitchell,Mitchell County,48335,TX,Texas,32.3062,-100.9211,8947
2495,Palo Alto,Palo Alto,Palo Alto County,19147,IA,Iowa,43.0821,-94.6781,8938
2496,Dawson,Dawson,Dawson County,30021,MT,Montana,47.2664,-104.8995,8915
2497,Catahoula,Catahoula,Catahoula Parish,22025,LA,Louisiana,31.6662,-91.847,8895
2498,Turner,Turner,Turner County,13287,GA,Georgia,31.7164,-83.6241,8894
2499,Caldwell,Caldwell,Caldwell County,29025,MO,Missouri,39.6557,-93.9827,8876
2500,Alger,Alger,Alger County,26003,MI,Michigan,46.4086,-86.604,8866
2501,Wilkinson,Wilkinson,Wilkinson County,13319,GA,Georgia,32.8024,-83.1712,8852
2502,Wilcox,Wilcox,Wilcox County,13315,GA,Georgia,31.9729,-83.4323,8839
2503,Clearwater,Clearwater,Clearwater County,16035,ID,Idaho,46.6736,-115.6567,8810
2504,Greene,Greene,Greene County,19073,IA,Iowa,42.0363,-94.3968,8801
2505,Sublette,Sublette,Sublette County,56035,WY,Wyoming,42.7669,-109.9147,8801
2506,Oregon,Oregon,Oregon County,29149,MO,Missouri,36.6867,-91.4033,8783
2507,Madison,Madison,Madison County,30057,MT,Montana,45.3007,-111.9203,8742
2508,Lyon,Lyon,Lyon County,21143,KY,Kentucky,37.0191,-88.0832,8721
2509,Gallatin,Gallatin,Gallatin County,21077,KY,Kentucky,38.7569,-84.8593,8720
2510,Benton,Benton,Benton County,18007,IN,Indiana,40.6063,-87.3109,8709
2511,Jenkins,Jenkins,Jenkins County,13165,GA,Georgia,32.7924,-81.9635,8704
2512,Ozark,Ozark,Ozark County,29153,MO,Missouri,36.6493,-92.4447,8688
2513,Montgomery,Montgomery,Montgomery County,13209,GA,Georgia,32.1734,-82.5348,8687
2514,Turner,Turner,Turner County,46125,SD,South Dakota,43.3109,-97.1487,8687
2515,Dimmit,Dimmit,Dimmit County,48127,TX,Texas,28.4226,-99.7566,8672
2516,Monona,Monona,Monona County,19133,IA,Iowa,42.0516,-95.9599,8671
2517,Monroe,Monroe,Monroe County,29137,MO,Missouri,39.4954,-92.0007,8668
2518,Wilson,Wilson,Wilson County,20205,KS,Kansas,37.5593,-95.7434,8667
2519,Lucas,Lucas,Lucas County,19117,IA,Iowa,41.0294,-93.3277,8666
2520,Lee,Lee,Lee County,5077,AR,Arkansas,34.7805,-90.7808,8666
2521,Blaine,Blaine,Blaine County,40011,OK,Oklahoma,35.8752,-98.4334,8661
2522,Woods,Woods,Woods County,40151,OK,Oklahoma,36.7669,-98.8651,8661
2523,Modoc,Modoc,Modoc County,6049,CA,California,41.5898,-120.725,8651
2524,Archer,Archer,Archer County,48009,TX,Texas,33.6153,-98.6877,8649
2525,Quay,Quay,Quay County,35037,NM,New Mexico,35.1043,-103.5498,8641
2526,Platte,Platte,Platte County,56031,WY,Wyoming,42.1331,-104.9659,8618
2527,Hancock,Hancock,Hancock County,13141,GA,Georgia,33.2704,-83.0007,8588
2528,Jack,Jack,Jack County,48237,TX,Texas,33.2335,-98.1725,8588
2529,Montgomery,Montgomery,Montgomery County,5097,AR,Arkansas,34.5389,-93.6596,8555
2530,Clearwater,Clearwater,Clearwater County,27029,MN,Minnesota,47.5777,-95.379,8541
2531,Mathews,Mathews,Mathews County,51115,VA,Virginia,37.4353,-76.3438,8537
2532,Johnson,Johnson,Johnson County,56019,WY,Wyoming,44.0388,-106.5847,8536
2533,Wilkinson,Wilkinson,Wilkinson County,28157,MS,Mississippi,31.1611,-91.3109,8531
2534,Custer,Custer,Custer County,46033,SD,South Dakota,43.6776,-103.4515,8515
2535,Carroll,Carroll,Carroll County,29033,MO,Missouri,39.427,-93.5052,8513
2536,Trimble,Trimble,Trimble County,21223,KY,Kentucky,38.613,-85.3375,8510
2537,Ritchie,Ritchie,Ritchie County,54085,WV,West Virginia,39.1783,-81.063,8507
2538,Perry,Perry,Perry County,1105,AL,Alabama,32.6385,-87.2944,8479
2540,Warren,Warren,Warren County,18171,IN,Indiana,40.3469,-87.3533,8454
2541,Maries,Maries,Maries County,29125,MO,Missouri,38.1616,-91.9249,8454
2542,Hickory,Hickory,Hickory County,29085,MO,Missouri,37.9408,-93.3207,8452
2543,Kiowa,Kiowa,Kiowa County,40075,OK,Oklahoma,34.9164,-98.9809,8446
2544,Perry,Perry,Perry County,47135,TN,Tennessee,35.6426,-87.859,8432
2545,Bracken,Bracken,Bracken County,21023,KY,Kentucky,38.6888,-84.0901,8420
2546,Daviess,Daviess,Daviess County,29061,MO,Missouri,39.9608,-93.9855,8418
2547,Knox,Knox,Knox County,31107,NE,Nebraska,42.6368,-97.8919,8415
2548,Cedar,Cedar,Cedar County,31027,NE,Nebraska,42.5993,-97.2524,8375
2549,Butler,Butler,Butler County,31023,NE,Nebraska,41.2261,-97.1318,8373
2551,Mercer,Mercer,Mercer County,38057,ND,North Dakota,47.3092,-101.8315,8366
2552,Webster,Webster,Webster County,54101,WV,West Virginia,38.4947,-80.4219,8362
2553,Tyler,Tyler,Tyler County,54095,WV,West Virginia,39.4653,-80.8848,8336
2554,Coffey,Coffey,Coffey County,20031,KS,Kansas,38.2369,-95.7341,8334
2555,Rosebud,Rosebud,Rosebud County,30087,MT,Montana,46.2297,-106.7307,8310
2556,Keith,Keith,Keith County,31101,NE,Nebraska,41.1988,-101.6615,8303
2557,Nevada,Nevada,Nevada County,5099,AR,Arkansas,33.664,-93.3072,8292
2558,Dawes,Dawes,Dawes County,31045,NE,Nebraska,42.7197,-103.1354,8279
2559,Atkinson,Atkinson,Atkinson County,13003,GA,Georgia,31.2971,-82.8801,8265
2560,Oscoda,Oscoda,Oscoda County,26135,MI,Michigan,44.6818,-84.1298,8264
2561,Houston,Houston,Houston County,47083,TN,Tennessee,36.286,-87.7171,8253
2562,Baraga,Baraga,Baraga County,26013,MI,Michigan,46.6626,-88.3652,8245
2563,Hamilton,Hamilton,Hamilton County,48193,TX,Texas,31.7048,-98.1107,8244
2564,Prairie,Prairie,Prairie County,5117,AR,Arkansas,34.8297,-91.5528,8217
2565,Choctaw,Choctaw,Choctaw County,28019,MS,Mississippi,33.3473,-89.2484,8208
2566,Lake,Lake,Lake County,41037,OR,Oregon,42.7935,-120.3874,8201
2567,Franklin,Franklin,Franklin City,51620,VA,Virginia,36.6831,-76.9386,8194
2568,Harrison,Harrison,Harrison County,29081,MO,Missouri,40.3547,-93.992,8190
2569,Murray,Murray,Murray County,27101,MN,Minnesota,44.0221,-95.7633,8170
2570,Lafayette,Lafayette,Lafayette County,12067,FL,Florida,29.9855,-83.1811,8107
2571,Clay,Clay,Clay County,20027,KS,Kansas,39.3497,-97.1652,8088
2572,San Miguel,San Miguel,San Miguel County,8113,CO,Colorado,38.0038,-108.4059,8082
2573,Allendale,Allendale,Allendale County,45005,SC,South Carolina,32.9881,-81.3582,8073
2574,Schoolcraft,Schoolcraft,Schoolcraft County,26153,MI,Michigan,46.1966,-86.1996,8062
2575,Clay,Clay,Clay County,54015,WV,West Virginia,38.4625,-81.0751,8049
2576,Graham,Graham,Graham County,37075,NC,North Carolina,35.3502,-83.8335,8047
2577,Lemhi,Lemhi,Lemhi County,16059,ID,Idaho,44.9433,-113.9333,8043
2578,Hamilton,Hamilton,Hamilton County,17065,IL,Illinois,38.0816,-88.5391,8008
2579,Traill,Traill,Traill County,38097,ND,North Dakota,47.4542,-97.1616,8004
2580,Twiggs,Twiggs,Twiggs County,13289,GA,Georgia,32.6672,-83.4271,7955
2581,Pocahontas,Pocahontas,Pocahontas County,54075,WV,West Virginia,38.3318,-80.0078,7940
2582,San Augustine,San Augustine,San Augustine County,48405,TX,Texas,31.3942,-94.1682,7920
2583,Power,Power,Power County,16077,ID,Idaho,42.6937,-112.8407,7918
2584,Thomas,Thomas,Thomas County,20193,KS,Kansas,39.3509,-101.0555,7907
2585,Searcy,Searcy,Searcy County,5129,AR,Arkansas,35.911,-92.6995,7880
2586,Richardson,Richardson,Richardson County,31147,NE,Nebraska,40.125,-95.7175,7850
2587,Doddridge,Doddridge,Doddridge County,54017,WV,West Virginia,39.2692,-80.707,7847
2588,Kane,Kane,Kane County,49025,UT,Utah,37.2851,-111.8879,7814
2589,Boise,Boise,Boise County,16015,ID,Idaho,43.9891,-115.7303,7809
2590,Coleman,Coleman,Coleman County,48083,TX,Texas,31.7732,-99.4536,7808
2591,Taylor,Taylor,Taylor County,13269,GA,Georgia,32.5555,-84.2505,7799
2592,Anderson,Anderson,Anderson County,20003,KS,Kansas,38.2142,-95.2933,7799
2593,Humphreys,Humphreys,Humphreys County,28053,MS,Mississippi,33.1287,-90.5266,7744
2594,Ballard,Ballard,Ballard County,21007,KY,Kentucky,37.0585,-88.9995,7742
2595,Lincoln,Lincoln,Lincoln County,13181,GA,Georgia,33.7936,-82.4512,7726
2596,Washakie,Washakie,Washakie County,56043,WY,Wyoming,43.905,-107.6828,7725
2597,Greene,Greene,Greene County,1063,AL,Alabama,32.8531,-87.9522,7706
2598,Liberty,Liberty,Liberty County,12077,FL,Florida,30.2413,-84.8829,7704
2599,Franklin,Franklin,Franklin County,28037,MS,Mississippi,31.4772,-90.8979,7690
2600,Decatur,Decatur,Decatur County,19053,IA,Iowa,40.7377,-93.7863,7684
2602,Major,Major,Major County,40093,OK,Oklahoma,36.3116,-98.5359,7678
2603,Merrick,Merrick,Merrick County,31121,NE,Nebraska,41.169,-98.038,7675
2604,McCulloch,McCulloch,McCulloch County,48307,TX,Texas,31.1989,-99.3475,7638
2605,Benton,Benton,Benton County,28009,MS,Mississippi,34.8173,-89.1885,7637
2606,Red River,Red River,Red River Parish,22081,LA,Louisiana,32.0931,-93.3398,7631
2607,Yoakum,Yoakum,Yoakum County,48501,TX,Texas,33.173,-102.8278,7630
2608,Pleasants,Pleasants,Pleasants County,54073,WV,West Virginia,39.371,-81.1606,7622
2609,Nicholas,Nicholas,Nicholas County,21181,KY,Kentucky,38.3356,-84.0153,7613
2610,Dade,Dade,Dade County,29057,MO,Missouri,37.4321,-93.8503,7598
2611,Clay,Clay,Clay County,47027,TN,Tennessee,36.5511,-85.5439,7592
2612,Winkler,Winkler,Winkler County,48495,TX,Texas,31.8501,-103.0483,7582
2613,Monroe,Monroe,Monroe County,19135,IA,Iowa,41.0298,-92.869,7574
2614,Conejos,Conejos,Conejos County,8021,CO,Colorado,37.2007,-106.1916,7553
2615,Valley,Valley,Valley County,30105,MT,Montana,48.3653,-106.6675,7552
2616,Wheeler,Wheeler,Wheeler County,13309,GA,Georgia,32.117,-82.7246,7550
2617,Cleveland,Cleveland,Cleveland County,5025,AR,Arkansas,33.8984,-92.1852,7548
2618,Grant,Grant,Grant County,46051,SD,South Dakota,45.1719,-96.7677,7533
2619,Marion,Marion,Marion County,13197,GA,Georgia,32.3535,-84.5246,7508
2620,Doniphan,Doniphan,Doniphan County,20043,KS,Kansas,39.7881,-95.1468,7501
2621,Harney,Harney,Harney County,41025,OR,Oregon,43.0641,-118.968,7496
2622,Adair,Adair,Adair County,19001,IA,Iowa,41.3307,-94.471,7479
2623,Gilmer,Gilmer,Gilmer County,54021,WV,West Virginia,38.9241,-80.8571,7444
2624,Wallowa,Wallowa,Wallowa County,41063,OR,Oregon,45.5799,-117.181,7439
2625,Rappahannock,Rappahannock,Rappahannock County,51157,VA,Virginia,38.6848,-78.1592,7422
2626,Worth,Worth,Worth County,19195,IA,Iowa,43.3774,-93.2608,7417
2627,Chariton,Chariton,Chariton County,29041,MO,Missouri,39.5151,-92.9626,7417
2628,Lake,Lake,Lake County,8065,CO,Colorado,39.2025,-106.3448,7403
2629,Hutchinson,Hutchinson,Hutchinson County,46067,SD,South Dakota,43.3349,-97.7544,7401
2630,Castro,Castro,Castro County,48069,TX,Texas,34.5299,-102.2617,7381
2631,Elliott,Elliott,Elliott County,21063,KY,Kentucky,38.1179,-83.0976,7378
2632,East Carroll,East Carroll,East Carroll Parish,22035,LA,Louisiana,32.7325,-91.235,7371
2633,Kingman,Kingman,Kingman County,20095,KS,Kansas,37.5589,-98.1363,7369
2634,Pepin,Pepin,Pepin County,55091,WI,Wisconsin,44.5829,-92.0016,7363
2635,Lexington,Lexington,Lexington City,51678,VA,Virginia,37.7825,-79.444,7346
2636,Lee,Lee,Lee County,21129,KY,Kentucky,37.5948,-83.7162,7338
2637,Grant,Grant,Grant County,20067,KS,Kansas,37.5623,-101.308,7336
2638,Grand Isle,Grand Isle,Grand Isle County,50013,VT,Vermont,44.7981,-73.2948,7335
2639,Pierce,Pierce,Pierce County,31139,NE,Nebraska,42.2644,-97.6013,7301
2640,Ferry,Ferry,Ferry County,53019,WA,Washington,48.4703,-118.5166,7260
2641,Crook,Crook,Crook County,56011,WY,Wyoming,44.5885,-104.5699,7258
2642,Newton,Newton,Newton County,5101,AR,Arkansas,35.92,-93.2179,7243
2643,Grant,Grant,Grant County,41023,OR,Oregon,44.4916,-119.0073,7237
2644,Jefferson,Jefferson,Jefferson County,28063,MS,Mississippi,31.7342,-91.0373,7207
2645,Van Buren,Van Buren,Van Buren County,19177,IA,Iowa,40.7532,-91.95,7207
2646,Jefferson,Jefferson,Jefferson County,31095,NE,Nebraska,40.1757,-97.1427,7185
2647,Dallam,Dallam,Dallam County,48111,TX,Texas,36.2779,-102.6022,7165
2648,Shannon,Shannon,Shannon County,29203,MO,Missouri,37.1574,-91.4005,7132
2649,Beaver,Beaver,Beaver County,49001,UT,Utah,38.357,-113.2355,7102
2650,Goliad,Goliad,Goliad County,48175,TX,Texas,28.6571,-97.4264,7092
2651,Fall River,Fall River,Fall River County,46047,SD,South Dakota,43.2394,-103.5275,7079
2652,Pocahontas,Pocahontas,Pocahontas County,19151,IA,Iowa,42.7342,-94.6787,7061
2653,Brooks,Brooks,Brooks County,48047,TX,Texas,27.0316,-98.2187,7059
2654,Caribou,Caribou,Caribou County,16029,ID,Idaho,42.7705,-111.5623,7058
2655,Union,Union,Union County,18161,IN,Indiana,39.6256,-84.9252,7041
2656,Kit Carson,Kit Carson,Kit Carson County,8063,CO,Colorado,39.3055,-102.603,7039
2657,Blaine,Blaine,Blaine County,30005,MT,Montana,48.4327,-108.9586,7030
2658,Nemaha,Nemaha,Nemaha County,31127,NE,Nebraska,40.3877,-95.8498,7019
2659,Bon Homme,Bon Homme,Bon Homme County,46009,SD,South Dakota,42.9885,-97.8846,7018
2660,Tillman,Tillman,Tillman County,40141,OK,Oklahoma,34.3728,-98.9242,7013
2662,Powell,Powell,Powell County,30077,MT,Montana,46.8564,-112.9361,6998
2663,Swisher,Swisher,Swisher County,48437,TX,Texas,34.5304,-101.735,6989
2664,Broadwater,Broadwater,Broadwater County,30007,MT,Montana,46.3324,-111.4955,6977
2665,Ida,Ida,Ida County,19093,IA,Iowa,42.3869,-95.5135,6969
2666,La Salle,La Salle,La Salle County,48283,TX,Texas,28.3452,-99.0996,6965
2667,Forest,Forest,Forest County,42053,PA,Pennsylvania,41.513,-79.236,6959
2668,Wabaunsee,Wabaunsee,Wabaunsee County,20197,KS,Kansas,38.9533,-96.205,6922
2669,Bailey,Bailey,Bailey County,48017,TX,Texas,34.0686,-102.8299,6902
2670,Lake,Lake,Lake County,47095,TN,Tennessee,36.3352,-89.4935,6898
2671,Huerfano,Huerfano,Huerfano County,8055,CO,Colorado,37.6847,-104.9606,6896
2673,Schuyler,Schuyler,Schuyler County,17169,IL,Illinois,40.158,-90.6151,6879
2674,Weston,Weston,Weston County,56045,WY,Wyoming,43.8404,-104.5677,6870
2675,Pembina,Pembina,Pembina County,38067,ND,North Dakota,48.7675,-97.5518,6853
2676,Monroe,Monroe,Monroe County,5095,AR,Arkansas,34.6778,-91.2039,6787
2677,Childress,Childress,Childress County,48075,TX,Texas,34.5291,-100.2076,6781
2678,Charles City,Charles City,Charles City County,51036,VA,Virginia,37.3567,-77.0622,6760
2679,Tucker,Tucker,Tucker County,54093,WV,West Virginia,39.1136,-79.565,6747
2680,Lac qui Parle,Lac qui Parle,Lac qui Parle County,27073,MN,Minnesota,44.9955,-96.1735,6736
2681,Hancock,Hancock,Hancock County,47067,TN,Tennessee,36.5236,-83.2219,6726
2682,Refugio,Refugio,Refugio County,48391,TX,Texas,28.3253,-97.1656,6718
2683,Burt,Burt,Burt County,31021,NE,Nebraska,41.8515,-96.3286,6717
2684,Thurston,Thurston,Thurston County,31173,NE,Nebraska,42.1582,-96.544,6716
2685,Clinch,Clinch,Clinch County,13065,GA,Georgia,30.915,-82.7063,6713
2686,Russell,Russell,Russell County,20167,KS,Kansas,38.9148,-98.7624,6702
2687,Clark,Clark,Clark County,29045,MO,Missouri,40.4103,-91.7384,6693
2688,Galax,Galax,Galax City,51640,VA,Virginia,36.666,-80.9176,6687
2689,King and Queen,King and Queen,King and Queen County,51097,VA,Virginia,37.7186,-76.8953,6681
2690,Kearney,Kearney,Kearney County,31099,NE,Nebraska,40.5067,-98.948,6655
2691,Buena Vista,Buena Vista,Buena Vista City,51530,VA,Virginia,37.7319,-79.3569,6639
2692,Fremont,Fremont,Fremont County,19071,IA,Iowa,40.7456,-95.6047,6639
2693,Pershing,Pershing,Pershing County,32027,NV,Nevada,40.4404,-118.4044,6587
2694,Wolfe,Wolfe,Wolfe County,21237,KY,Kentucky,37.7393,-83.4932,6573
2695,Moore,Moore,Moore County,47127,TN,Tennessee,35.2846,-86.3587,6558
2696,Surry,Surry,Surry County,51181,VA,Virginia,37.1098,-76.9002,6546
2697,Rio Blanco,Rio Blanco,Rio Blanco County,8103,CO,Colorado,39.9798,-108.2171,6511
2698,Wayne,Wayne,Wayne County,19185,IA,Iowa,40.7395,-93.3274,6484
2699,Fulton,Fulton,Fulton County,21075,KY,Kentucky,36.554,-89.1874,6480
2700,Howard,Howard,Howard County,31093,NE,Nebraska,41.2201,-98.5171,6476
2701,Dallas,Dallas,Dallas County,5039,AR,Arkansas,33.9699,-92.6544,6472
2702,Norman,Norman,Norman County,27107,MN,Minnesota,47.3265,-96.4553,6457
2703,Wilkin,Wilkin,Wilkin County,27167,MN,Minnesota,46.357,-96.4683,6454
2704,Saguache,Saguache,Saguache County,8109,CO,Colorado,38.0805,-106.2815,6454
2705,Bear Lake,Bear Lake,Bear Lake County,16007,ID,Idaho,42.2848,-111.3297,6436
2706,Treutlen,Treutlen,Treutlen County,13283,GA,Georgia,32.4039,-82.5673,6411
2707,Bottineau,Bottineau,Bottineau County,38009,ND,North Dakota,48.7922,-100.8333,6411
2708,Ellsworth,Ellsworth,Ellsworth County,20053,KS,Kansas,38.6966,-98.2047,6374
2709,Henderson,Henderson,Henderson County,17071,IL,Illinois,40.818,-90.9251,6374
2710,Randolph,Randolph,Randolph County,13243,GA,Georgia,31.7626,-84.7542,6365
2711,Spink,Spink,Spink County,46115,SD,South Dakota,44.938,-98.3462,6355
2712,Moody,Moody,Moody County,46101,SD,South Dakota,44.022,-96.6709,6346
2713,Brown,Brown,Brown County,17009,IL,Illinois,39.9618,-90.7504,6334
2714,Antelope,Antelope,Antelope County,31003,NE,Nebraska,42.1769,-98.0667,6302
2715,Pawnee,Pawnee,Pawnee County,20145,KS,Kansas,38.1813,-99.2367,6288
2716,Calhoun,Calhoun,Calhoun County,54013,WV,West Virginia,38.8445,-81.1176,6279
2717,Lafayette,Lafayette,Lafayette County,5073,AR,Arkansas,33.2416,-93.607,6277
2718,Woodruff,Woodruff,Woodruff County,5147,AR,Arkansas,35.1863,-91.2431,6259
2719,Bland,Bland,Bland County,51021,VA,Virginia,37.134,-81.1302,6241
2720,Teton,Teton,Teton County,30099,MT,Montana,47.8371,-112.2409,6238
2721,Gentry,Gentry,Gentry County,29075,MO,Missouri,40.2121,-94.4099,6219
2722,Hamlin,Hamlin,Hamlin County,46057,SD,South Dakota,44.6738,-97.1883,6196
2723,Edwards,Edwards,Edwards County,17047,IL,Illinois,38.4165,-88.0533,6182
2724,Van Buren,Van Buren,Van Buren County,47175,TN,Tennessee,35.696,-85.4526,6182
2725,Menifee,Menifee,Menifee County,21165,KY,Kentucky,37.9414,-83.5989,6174
2726,Presidio,Presidio,Presidio County,48377,TX,Texas,29.9998,-104.2405,6168
2727,Pendleton,Pendleton,Pendleton County,54071,WV,West Virginia,38.6807,-79.3509,6156
2728,Osceola,Osceola,Osceola County,19143,IA,Iowa,43.3786,-95.6237,6149
2729,Iron,Iron,Iron County,55051,WI,Wisconsin,46.2623,-90.242,6136
2730,Quitman,Quitman,Quitman County,28119,MS,Mississippi,34.2514,-90.2891,6113
2731,Reynolds,Reynolds,Reynolds County,29179,MO,Missouri,37.3623,-90.9691,6102
2732,Grant,Grant,Grant County,27051,MN,Minnesota,45.9341,-96.0122,6091
2733,Clay,Clay,Clay County,31035,NE,Nebraska,40.5244,-98.0513,6088
2734,Shelby,Shelby,Shelby County,29205,MO,Missouri,39.7978,-92.0766,6049
2735,Greenwood,Greenwood,Greenwood County,20073,KS,Kansas,37.8778,-96.2326,6001
2736,Pondera,Pondera,Pondera County,30073,MT,Montana,48.2278,-112.2263,5987
2737,Sullivan,Sullivan,Sullivan County,29211,MO,Missouri,40.2106,-93.1115,5983
2738,Essex,Essex,Essex County,50009,VT,Vermont,44.7275,-71.7359,5976
2739,Ohio,Ohio,Ohio County,18115,IN,Indiana,38.9501,-84.9651,5974
2740,Cumberland,Cumberland,Cumberland County,21057,KY,Kentucky,36.7866,-85.3885,5974
